"","UserID","ProblemID","overalGradeDiff","CountofSubmissions","avgTSbetweenSubs","countOfVideoandForumEvents"
"338","05916bed83543987f2c694da161d4a4c1ae9c6ca",2,0,1,NA,0
"339","05916bed83543987f2c694da161d4a4c1ae9c6ca",4,25,2,30,6
"340","05916bed83543987f2c694da161d4a4c1ae9c6ca",5,0,1,NA,0
"341","05916bed83543987f2c694da161d4a4c1ae9c6ca",7,100,4,3,0
"342","05916bed83543987f2c694da161d4a4c1ae9c6ca",8,0,1,NA,0
"343","05916bed83543987f2c694da161d4a4c1ae9c6ca",9,0,1,NA,0
"344","05916bed83543987f2c694da161d4a4c1ae9c6ca",11,33.3333333333333,4,41,0
"345","05c73e4f4fe00d1395a5d84cfdff86830d9c0271",0,0,1,NA,0
"346","05c73e4f4fe00d1395a5d84cfdff86830d9c0271",1,100,4,85,0
"347","05c73e4f4fe00d1395a5d84cfdff86830d9c0271",2,0,1,NA,0
"348","05c73e4f4fe00d1395a5d84cfdff86830d9c0271",4,100,13,1052,5
"349","05ed9bc42faf1904020ecce764a7119185917d02",0,0,1,NA,0
"350","05ef130d4d49d2ea83d6b320ae9275895813d51d",0,0,1,NA,0
"351","05ef130d4d49d2ea83d6b320ae9275895813d51d",3,0,1,NA,0
"352","05f7957117b312ac99f6f04b3b6a771ead3d2758",2,0,1,NA,0
"353","06161dd590f75510bc892c51ef0925cfe3b5118c",16,0,1,NA,0
"354","061a617166c8ee3faad463937e45c227012d045a",0,5.55550257364908,2,3,0
"355","061a617166c8ee3faad463937e45c227012d045a",3,41.6666666666667,4,7,0
"356","061a617166c8ee3faad463937e45c227012d045a",4,0,1,NA,0
"357","061aa8707e69f76e1c7cf36c47d11a143ec062e7",0,0,1,NA,0
"358","061aa8707e69f76e1c7cf36c47d11a143ec062e7",1,0,1,NA,0
"359","061aa8707e69f76e1c7cf36c47d11a143ec062e7",2,0,1,NA,0
"360","061aa8707e69f76e1c7cf36c47d11a143ec062e7",4,0,1,NA,0
"361","061aa8707e69f76e1c7cf36c47d11a143ec062e7",5,0,1,NA,0
"362","061aa8707e69f76e1c7cf36c47d11a143ec062e7",7,100,3,8,0
"363","0629b5471bf2cb9e107267e4039d203980a4395a",0,0,1,NA,0
"364","0629b5471bf2cb9e107267e4039d203980a4395a",4,0,2,5,0
"365","064c7812317b066b5155d2087048d12a4763b9b5",1,0,1,NA,0
"366","064c7812317b066b5155d2087048d12a4763b9b5",2,100,8,335,5
"367","064c7812317b066b5155d2087048d12a4763b9b5",4,100,4,11,0
"368","064c7812317b066b5155d2087048d12a4763b9b5",5,100,8,2,0
"369","064c7812317b066b5155d2087048d12a4763b9b5",7,100,3,3,0
"370","064c7812317b066b5155d2087048d12a4763b9b5",8,100,4,3,1
"371","064c7812317b066b5155d2087048d12a4763b9b5",9,0,1,NA,0
"372","064c7812317b066b5155d2087048d12a4763b9b5",11,33.3333333333333,4,23,0
"373","064c7812317b066b5155d2087048d12a4763b9b5",14,73.3333333333333,5,983,0
"374","064c7812317b066b5155d2087048d12a4763b9b5",15,100,4,821,0
"375","06512d3573365b190ecd41ef617cf6adf8a9499d",0,0,1,NA,0
"376","06512d3573365b190ecd41ef617cf6adf8a9499d",1,100,2,777,23
"377","06512d3573365b190ecd41ef617cf6adf8a9499d",2,0,6,5349,150
"378","06512d3573365b190ecd41ef617cf6adf8a9499d",4,0,1,NA,0
"379","06512d3573365b190ecd41ef617cf6adf8a9499d",5,-11.1111111111111,2,2720,3
"380","06512d3573365b190ecd41ef617cf6adf8a9499d",7,57.1428571428571,11,100,12
"381","06512d3573365b190ecd41ef617cf6adf8a9499d",8,0,1,NA,0
"382","065a53c9a9a019846f19dd61ea3dab07d180acee",0,0,1,NA,0
"383","065a53c9a9a019846f19dd61ea3dab07d180acee",1,0,1,NA,0
"384","065a53c9a9a019846f19dd61ea3dab07d180acee",2,0,1,NA,0
"385","065a53c9a9a019846f19dd61ea3dab07d180acee",3,4.16666666666666,2,7,0
"386","065a53c9a9a019846f19dd61ea3dab07d180acee",4,0,1,NA,0
"387","065a53c9a9a019846f19dd61ea3dab07d180acee",5,11.1111111111111,4,14,23
"388","065a53c9a9a019846f19dd61ea3dab07d180acee",6,0,1,NA,0
"389","065a53c9a9a019846f19dd61ea3dab07d180acee",7,14.2857142857143,2,4,0
"390","065a53c9a9a019846f19dd61ea3dab07d180acee",8,0,1,NA,0
"391","065a53c9a9a019846f19dd61ea3dab07d180acee",9,0,1,NA,0
"392","065a53c9a9a019846f19dd61ea3dab07d180acee",10,9.99999841054282,5,11,0
"393","065a53c9a9a019846f19dd61ea3dab07d180acee",11,44.4444444444444,4,5,0
"394","065a53c9a9a019846f19dd61ea3dab07d180acee",12,12.5,4,11,0
"395","065a53c9a9a019846f19dd61ea3dab07d180acee",13,60,7,33,0
"396","065a53c9a9a019846f19dd61ea3dab07d180acee",14,22.6666666666667,11,75,0
"397","065a53c9a9a019846f19dd61ea3dab07d180acee",15,0,4,5,0
"398","0672c1bf2ba1189239fa46b05b1af3fa656c4987",0,0,1,NA,0
"399","0682318f54a8d8686f814a8842a61aef1dce9691",0,0,1,NA,0
"400","0682318f54a8d8686f814a8842a61aef1dce9691",1,0,1,NA,0
"401","0682318f54a8d8686f814a8842a61aef1dce9691",2,0,1,NA,0
"402","0682318f54a8d8686f814a8842a61aef1dce9691",3,0,1,NA,0
"403","0682318f54a8d8686f814a8842a61aef1dce9691",4,55,2,40,0
"404","0682318f54a8d8686f814a8842a61aef1dce9691",5,11.1111111111111,2,2,0
"405","0682318f54a8d8686f814a8842a61aef1dce9691",7,100,5,118,0
"406","0682318f54a8d8686f814a8842a61aef1dce9691",8,0,1,NA,0
"407","0682318f54a8d8686f814a8842a61aef1dce9691",9,0,1,NA,0
"408","0682318f54a8d8686f814a8842a61aef1dce9691",11,33.3333333333333,4,16,0
"409","0682318f54a8d8686f814a8842a61aef1dce9691",14,6.66666666666667,6,43,37
"410","0682318f54a8d8686f814a8842a61aef1dce9691",15,22,2,6,0
"411","06992f97e2fee2610ec780ad05ff8fe3d2b87579",1,12.5,2,8,0
"412","06992f97e2fee2610ec780ad05ff8fe3d2b87579",2,25,2,2,0
"413","069bf617a4761770a2aff926428e0749a8c2d23c",0,0,1,NA,0
"414","069bf617a4761770a2aff926428e0749a8c2d23c",1,12.5,3,3,0
"415","069bf617a4761770a2aff926428e0749a8c2d23c",2,35,3,2,0
"416","069bf617a4761770a2aff926428e0749a8c2d23c",3,12.5,2,4,0
"417","069bf617a4761770a2aff926428e0749a8c2d23c",4,100,9,5,0
"418","069bf617a4761770a2aff926428e0749a8c2d23c",5,100,15,8,9
"419","069bf617a4761770a2aff926428e0749a8c2d23c",6,40.625,3,13,0
"420","069bf617a4761770a2aff926428e0749a8c2d23c",7,100,5,5,0
"421","069bf617a4761770a2aff926428e0749a8c2d23c",8,25,2,2,0
"422","069bf617a4761770a2aff926428e0749a8c2d23c",9,25,3,7,1
"423","069bf617a4761770a2aff926428e0749a8c2d23c",10,10.0000063578288,2,43,0
"424","069bf617a4761770a2aff926428e0749a8c2d23c",11,100,15,8,7
"425","069bf617a4761770a2aff926428e0749a8c2d23c",12,20.8333333333333,3,477,0
"426","069bf617a4761770a2aff926428e0749a8c2d23c",13,35,4,9,0
"427","069bf617a4761770a2aff926428e0749a8c2d23c",14,100,12,10,5
"428","069bf617a4761770a2aff926428e0749a8c2d23c",15,50,5,7,0
"429","069bf617a4761770a2aff926428e0749a8c2d23c",16,0,1,NA,0
"430","06a237159294f4be44282f346eec2dc45d13a624",0,0,1,NA,0
"431","06a237159294f4be44282f346eec2dc45d13a624",1,0,1,NA,0
"432","06a237159294f4be44282f346eec2dc45d13a624",2,100,6,2,0
"433","06a237159294f4be44282f346eec2dc45d13a624",3,0,1,NA,0
"434","0737b2f649524109e1171cc6cc3d87a1fafffbb2",0,0,1,NA,0
"435","0737b2f649524109e1171cc6cc3d87a1fafffbb2",1,0,1,NA,0
"436","0737b2f649524109e1171cc6cc3d87a1fafffbb2",2,0,1,NA,0
"437","0737b2f649524109e1171cc6cc3d87a1fafffbb2",4,25,2,2,0
"438","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",0,0,1,NA,0
"439","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",1,0,1,NA,0
"440","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",2,0,1,NA,0
"441","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",3,0,1,NA,0
"442","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",4,0,1,NA,0
"443","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",5,0,1,NA,0
"444","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",6,0,1,NA,0
"445","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",7,0,1,NA,0
"446","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",8,12.5,2,2,0
"447","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",9,0,1,NA,0
"448","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",10,0,1,NA,0
"449","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",11,0,1,NA,0
"450","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",12,0,1,NA,0
"451","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",13,0,1,NA,0
"452","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",14,0,1,NA,0
"453","0748f69bbff5cdd241e0b48fa82f7ca1f63db20e",15,100,3,3,0
"454","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",1,12.5,2,6,0
"455","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",2,95,2,8,0
"456","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",4,25,2,11,0
"457","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",5,22.2222222222222,3,9,0
"458","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",7,100,16,23,0
"459","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",8,12.5,3,101,14
"460","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",9,25,15,112,24
"461","076e3de1f333e30d0addbd8dda9a5f60b98c9d2e",11,0,5,436,30
"462","078a4b2cced10945b0642f83a86b040b476cb8c9",0,0,1,NA,0
"463","078a4b2cced10945b0642f83a86b040b476cb8c9",2,100,15,77,20
"464","078a4b2cced10945b0642f83a86b040b476cb8c9",3,0,1,NA,0
"465","078a4b2cced10945b0642f83a86b040b476cb8c9",4,0,1,NA,0
"466","078a4b2cced10945b0642f83a86b040b476cb8c9",6,0,1,NA,0
"467","078b6fec468ce52d19ae6e1bbe562f3c89ff5585",0,0,1,NA,0
"468","07c8dcdde10033001183bdc27e93cef9bbd7b204",0,0,1,NA,0
"469","07c8dcdde10033001183bdc27e93cef9bbd7b204",3,0,1,NA,0
"470","07c8dcdde10033001183bdc27e93cef9bbd7b204",6,0,1,NA,0
"471","07d5ac1ee0fa02d08b92ec465970a8213d1ece9b",0,0,1,NA,0
"472","07d5ac1ee0fa02d08b92ec465970a8213d1ece9b",1,12.5,2,48,9
"473","07d5ac1ee0fa02d08b92ec465970a8213d1ece9b",2,75,10,9,9
"474","07d5ac1ee0fa02d08b92ec465970a8213d1ece9b",4,0,1,NA,0
"475","07fbe2e6c0f457c74f714e18320add14d05a13f2",2,0,1,NA,0
"476","07fbe2e6c0f457c74f714e18320add14d05a13f2",4,0,4,3,0
"477","07fbe2e6c0f457c74f714e18320add14d05a13f2",7,0,1,NA,0
"478","07ffccbbc4ef34462ab4a263bd20fa99cfd45abf",0,0,1,NA,0
"479","07ffccbbc4ef34462ab4a263bd20fa99cfd45abf",3,-4.16666666666669,3,16,0
"480","081cb522f52d26934093aabf1f10faf5c5f61ea2",0,0,1,NA,0
"481","082fbb56b00de0d1d17a9255f9522eb81c4f01c9",0,11.1111680666606,9,1843,0
"482","082fbb56b00de0d1d17a9255f9522eb81c4f01c9",3,0,1,NA,0
"483","08475fc3d04b389c317d51e6b76047dd30500fcd",1,0,1,NA,0
"484","08475fc3d04b389c317d51e6b76047dd30500fcd",2,0,1,NA,0
"485","085f05db05d1fd80305f4f696136836d5d0221a0",0,0,1,NA,0
"486","085f05db05d1fd80305f4f696136836d5d0221a0",1,25,5,11,0
"487","085f05db05d1fd80305f4f696136836d5d0221a0",2,100,8,4,0
"488","085f05db05d1fd80305f4f696136836d5d0221a0",3,0,1,NA,0
"489","085f05db05d1fd80305f4f696136836d5d0221a0",4,100,2,3,0
"490","085f05db05d1fd80305f4f696136836d5d0221a0",5,35.5555555555556,3,18,49
"491","085f05db05d1fd80305f4f696136836d5d0221a0",6,0,1,NA,0
"492","085f05db05d1fd80305f4f696136836d5d0221a0",7,100,2,7,0
"493","085f05db05d1fd80305f4f696136836d5d0221a0",8,12.5,3,2,0
"494","085f05db05d1fd80305f4f696136836d5d0221a0",9,15,3,7,0
"495","085f05db05d1fd80305f4f696136836d5d0221a0",11,22.2222222222222,2,3,0
"496","085f05db05d1fd80305f4f696136836d5d0221a0",16,0,1,NA,0
"497","088a9d2ab1aa35ff66d735a97f63cf33b9faa29a",0,0,1,NA,0
"498","0898ef9203b689a0b59804bd2e754e7ccfc345d6",0,16.6666666666667,4,4,0
"499","0898ef9203b689a0b59804bd2e754e7ccfc345d6",3,45.8333333333333,4,322,0
"500","08b8c6ea10e8aea44d6e669986b7e0f80f95efdc",0,22.2221692403158,2,4,0
"501","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",0,33.3333333333333,3,4,0
"502","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",1,2.5,2,12,0
"503","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",2,0,1,NA,0
"504","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",3,0,1,NA,0
"505","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",4,0,1,NA,0
"506","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",5,0,1,NA,0
"507","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",7,0,1,NA,0
"508","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",8,0,1,NA,0
"509","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",9,5,2,7,0
"510","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",11,0,1,NA,0
"511","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",14,13.3333333333333,3,874,0
"512","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",15,0,1,NA,0
"513","08e3251bbaa0e0fe82e06cd40a4bf0ea2448ff48",16,0,1,NA,0
"514","08f80e6405ceac3f827b8531274baaa5ab96b237",1,100,2,111,0
"515","08f80e6405ceac3f827b8531274baaa5ab96b237",2,100,5,8,1
"516","08f80e6405ceac3f827b8531274baaa5ab96b237",4,100,8,33,4
"517","08f80e6405ceac3f827b8531274baaa5ab96b237",5,100,5,15,0
"518","08f80e6405ceac3f827b8531274baaa5ab96b237",7,0,1,NA,0
"519","08f80e6405ceac3f827b8531274baaa5ab96b237",8,37.5,8,51,9
"520","08f80e6405ceac3f827b8531274baaa5ab96b237",9,30,10,241,20
"521","08f80e6405ceac3f827b8531274baaa5ab96b237",11,100,5,9,4
"522","0917bb3a527bb0413629c26b7bf46d7c07ba365f",0,0,1,NA,0
"523","0917bb3a527bb0413629c26b7bf46d7c07ba365f",3,4.16666666666669,2,24,0
"524","0938fe14645916ba168fce372a677475b2a61134",16,0,1,NA,0
"525","099b8eea615c2b168baba290201eabca9c0591c1",0,0,1,NA,0
"526","099b8eea615c2b168baba290201eabca9c0591c1",1,0,1,NA,0
"527","099b8eea615c2b168baba290201eabca9c0591c1",2,0,1,NA,0
"528","099b8eea615c2b168baba290201eabca9c0591c1",3,0,1,NA,0
"529","099b8eea615c2b168baba290201eabca9c0591c1",4,50,3,3,0
"530","099b8eea615c2b168baba290201eabca9c0591c1",5,100,3,624,0
"531","099b8eea615c2b168baba290201eabca9c0591c1",6,0,1,NA,0
"532","099b8eea615c2b168baba290201eabca9c0591c1",7,34.2857142857143,2,7,0
"533","099b8eea615c2b168baba290201eabca9c0591c1",8,100,3,2,0
"534","099b8eea615c2b168baba290201eabca9c0591c1",9,15,3,3,0
"535","099b8eea615c2b168baba290201eabca9c0591c1",10,0,1,NA,0
"536","099b8eea615c2b168baba290201eabca9c0591c1",11,35.5555555555556,4,6,0
"537","099b8eea615c2b168baba290201eabca9c0591c1",12,0,1,NA,0
"538","099b8eea615c2b168baba290201eabca9c0591c1",13,0,1,NA,0
"539","099b8eea615c2b168baba290201eabca9c0591c1",14,82.6666666666667,8,202,51
"540","099b8eea615c2b168baba290201eabca9c0591c1",15,10,2,27,4
"541","09afb2ace8b2f96495dbd3917df789f879d71832",1,100,3,3,0
"542","09afb2ace8b2f96495dbd3917df789f879d71832",2,100,3,2,0
"543","09afb2ace8b2f96495dbd3917df789f879d71832",4,60,4,2,0
"544","09afb2ace8b2f96495dbd3917df789f879d71832",5,11.1111111111111,3,2,0
"545","09afb2ace8b2f96495dbd3917df789f879d71832",7,2.85714285714286,2,3,0
"546","09afb2ace8b2f96495dbd3917df789f879d71832",8,0,1,NA,0
"547","09ca1e51799b7fb4046cc191b69c5f79f249ddba",0,0,1,NA,0
"548","09ca1e51799b7fb4046cc191b69c5f79f249ddba",3,0,1,NA,0
"549","09d54bb84e03f42eec1ec9c99c7fa57419248060",1,75,5,3,0
"550","09d54bb84e03f42eec1ec9c99c7fa57419248060",2,100,4,41,0
"551","09d54bb84e03f42eec1ec9c99c7fa57419248060",4,75,13,1581,44
"552","09d54bb84e03f42eec1ec9c99c7fa57419248060",5,46.6666666666667,4,14,0
"553","09d54bb84e03f42eec1ec9c99c7fa57419248060",7,65.7142857142857,5,7,6
"554","09d54bb84e03f42eec1ec9c99c7fa57419248060",8,0,1,NA,0
"555","09d54bb84e03f42eec1ec9c99c7fa57419248060",9,0,1,NA,0
"556","09d54bb84e03f42eec1ec9c99c7fa57419248060",11,33.3333333333333,3,4,0
"557","09d54bb84e03f42eec1ec9c99c7fa57419248060",14,0,1,NA,0
"558","09d54bb84e03f42eec1ec9c99c7fa57419248060",15,22,2,29,5
"559","09d54bb84e03f42eec1ec9c99c7fa57419248060",16,0,1,NA,0
"560","09d802a18b9c7f3d4a8f2e1016744e0350faf3b4",0,0,1,NA,0
"561","0a10c42f1f7627892ef181ad048996afc8168b6a",2,0,1,NA,0
"562","0a3eba61b13eb0a1767fecfbcf72d0d4121bc7c9",0,0,1,NA,0
"563","0a55f241a07f9bae51844b9b6d331bf4816381b8",0,0,1,NA,0
"564","0a55f241a07f9bae51844b9b6d331bf4816381b8",3,0,1,NA,0
"565","0a55f241a07f9bae51844b9b6d331bf4816381b8",4,50,11,623,0
"566","0a55f241a07f9bae51844b9b6d331bf4816381b8",5,0,1,NA,0
"567","0a55f241a07f9bae51844b9b6d331bf4816381b8",6,0,1,NA,0
"568","0a55f241a07f9bae51844b9b6d331bf4816381b8",7,0,1,NA,0
"569","0a55f241a07f9bae51844b9b6d331bf4816381b8",8,0,1,NA,0
"570","0a55f241a07f9bae51844b9b6d331bf4816381b8",9,0,1,NA,0
"571","0a55f241a07f9bae51844b9b6d331bf4816381b8",10,0,1,NA,0
"572","0a55f241a07f9bae51844b9b6d331bf4816381b8",11,8.88888888888889,2,7,0
"573","0a55f241a07f9bae51844b9b6d331bf4816381b8",12,0,1,NA,0
"574","0a55f241a07f9bae51844b9b6d331bf4816381b8",13,30,2,63,0
"575","0a6106beeaba56706d700c7680f577406c3c5ebb",4,100,5,4,0
"576","0a6106beeaba56706d700c7680f577406c3c5ebb",5,100,5,8,0
"577","0a6106beeaba56706d700c7680f577406c3c5ebb",7,34.2857142857143,4,12,0
"578","0a6106beeaba56706d700c7680f577406c3c5ebb",8,12.5,2,19,0
"579","0a6106beeaba56706d700c7680f577406c3c5ebb",9,0,1,NA,0
"580","0a6106beeaba56706d700c7680f577406c3c5ebb",11,0,1,NA,0
"581","0a6106beeaba56706d700c7680f577406c3c5ebb",14,0,1,NA,0
"582","0a6106beeaba56706d700c7680f577406c3c5ebb",15,0,1,NA,0
"583","0a67daf3e5542c5065afe15d3e7501d12458529e",0,0,1,NA,0
"584","0a67daf3e5542c5065afe15d3e7501d12458529e",1,0,1,NA,0
"585","0a67daf3e5542c5065afe15d3e7501d12458529e",2,0,1,NA,0
"586","0a67daf3e5542c5065afe15d3e7501d12458529e",4,100,6,3495,0
"587","0a67daf3e5542c5065afe15d3e7501d12458529e",5,100,4,3,0
"588","0a67daf3e5542c5065afe15d3e7501d12458529e",7,0,1,NA,0
"589","0a67daf3e5542c5065afe15d3e7501d12458529e",8,100,4,2,0
"590","0a67daf3e5542c5065afe15d3e7501d12458529e",9,10,3,7,0
"591","0a67daf3e5542c5065afe15d3e7501d12458529e",11,33.3333333333333,4,5,0
"592","0a67daf3e5542c5065afe15d3e7501d12458529e",14,0,1,NA,0
"593","0a67daf3e5542c5065afe15d3e7501d12458529e",15,0,1,NA,0
"594","0a6a48ce6797480133acf760f5729c14ecb57d8a",0,0,1,NA,0
"595","0a6a48ce6797480133acf760f5729c14ecb57d8a",1,100,5,786,0
"596","0a6a48ce6797480133acf760f5729c14ecb57d8a",2,0,1,NA,0
"597","0a6a48ce6797480133acf760f5729c14ecb57d8a",4,0,2,2,0
"598","0a6a48ce6797480133acf760f5729c14ecb57d8a",5,100,3,2338,13
"599","0a6a48ce6797480133acf760f5729c14ecb57d8a",7,0,1,NA,0
"600","0a6a48ce6797480133acf760f5729c14ecb57d8a",8,0,1,NA,0
"601","0a6a48ce6797480133acf760f5729c14ecb57d8a",9,0,1,NA,0
"602","0a6a48ce6797480133acf760f5729c14ecb57d8a",11,0,1,NA,0
"603","0a6a48ce6797480133acf760f5729c14ecb57d8a",14,100,8,227,34
"604","0a6a48ce6797480133acf760f5729c14ecb57d8a",15,80,27,113,55
"605","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",0,0,1,NA,0
"606","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",1,0,1,NA,0
"607","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",2,0,1,NA,0
"608","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",4,50,8,4,1
"609","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",5,24.4444444444444,5,5,0
"610","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",7,0,1,NA,0
"611","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",8,87.5,10,120,5
"612","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",9,17.5,6,4,5
"613","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",11,22.2222222222222,4,4,0
"614","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",14,100,26,58,22
"615","0a6de3bd3bbbbc16b06b1b44a142f008be173bc7",15,100,7,278,21
"616","0a747e3beab9bda93d63239e192b4c594e96a414",0,0,1,NA,0
"617","0a747e3beab9bda93d63239e192b4c594e96a414",1,0,3,9,0
"618","0a747e3beab9bda93d63239e192b4c594e96a414",2,0,1,NA,0
"619","0a747e3beab9bda93d63239e192b4c594e96a414",3,0,1,NA,0
"620","0a747e3beab9bda93d63239e192b4c594e96a414",4,100,8,1474,66
"621","0a747e3beab9bda93d63239e192b4c594e96a414",5,31.1111111111111,3,2832,0
"622","0a747e3beab9bda93d63239e192b4c594e96a414",7,100,7,47,0
"623","0a747e3beab9bda93d63239e192b4c594e96a414",8,100,5,4,0
"624","0a747e3beab9bda93d63239e192b4c594e96a414",9,100,3,71,0
"625","0a747e3beab9bda93d63239e192b4c594e96a414",11,11.1111111111111,2,13,0
"626","0a747e3beab9bda93d63239e192b4c594e96a414",14,18.6666666666667,6,1983,18
"627","0a747e3beab9bda93d63239e192b4c594e96a414",15,0,1,NA,0
"628","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",1,0,1,NA,0
"629","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",2,0,1,NA,0
"630","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",4,100,11,876,0
"631","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",5,0,1,NA,0
"632","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",7,0,1,NA,0
"633","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",8,0,1,NA,0
"634","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",9,0,1,NA,0
"635","0a7ccd6a2e609140f0b2b79d3e3abb63e86926d4",11,0,1,NA,0
"636","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",0,0,1,NA,0
"637","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",1,0,1,NA,0
"638","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",2,0,1,NA,0
"639","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",3,0,1,NA,0
"640","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",4,0,1,NA,0
"641","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",5,0,1,NA,0
"642","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",6,0,1,NA,0
"643","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",7,28.5714285714286,4,6,0
"644","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",8,0,1,NA,0
"645","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",9,12.5,3,9,0
"646","0a84cfa017013ac4d749eb8895cb99de7fc92bf1",11,100,6,10,0
"647","0a98e39aea7cda6d94cf1d72d6bf6e8eac8c52d4",1,100,2,4,0
"648","0a98e39aea7cda6d94cf1d72d6bf6e8eac8c52d4",2,0,1,NA,0
"649","0a98e39aea7cda6d94cf1d72d6bf6e8eac8c52d4",4,50,3,7,9
"650","0a98e39aea7cda6d94cf1d72d6bf6e8eac8c52d4",5,0,1,NA,0
"651","0a98e39aea7cda6d94cf1d72d6bf6e8eac8c52d4",7,0,1,NA,0
"652","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",0,16.6666666666667,2,4,0
"653","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",1,0,1,NA,0
"654","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",2,0,1,NA,0
"655","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",4,0,1,NA,0
"656","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",5,17.7777777777778,3,6,0
"657","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",7,100,7,6,0
"658","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",8,0,1,NA,0
"659","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",9,5,2,3,0
"660","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",11,55.5555555555556,3,5,0
"661","0a9e3b8d187413ffef5736d64c177ab54d5aaa46",16,0,1,NA,0
"662","0ac27ba1cbc6db8eb552fcd068098d08698d5314",1,0,2,1,0
"663","0ac27ba1cbc6db8eb552fcd068098d08698d5314",2,0,2,638,54
"664","0ac27ba1cbc6db8eb552fcd068098d08698d5314",4,25,13,506,716
"665","0ac27ba1cbc6db8eb552fcd068098d08698d5314",5,22.2222222222222,8,1720,1599
"666","0ac27ba1cbc6db8eb552fcd068098d08698d5314",7,0,9,1432,1280
"667","0ac27ba1cbc6db8eb552fcd068098d08698d5314",8,-100,6,1206,806
"668","0ac27ba1cbc6db8eb552fcd068098d08698d5314",9,100,2,1631,560
"669","0ac27ba1cbc6db8eb552fcd068098d08698d5314",11,11.1111111111111,3,67,33
"670","0ac27ba1cbc6db8eb552fcd068098d08698d5314",14,93.3333333333333,7,737,370
"671","0ac27ba1cbc6db8eb552fcd068098d08698d5314",15,0,1,NA,0
